"Product Code","Product Name",Variant,Expected,Counted
BG0G974,BG0G974,,0.0000,
BG0GC9154,"C9154 GOLD BAG",,5.0000,
BG0GF613,BG0GF613,,0.0000,
BG0GF615,"F615 GRAY BAG",,1.0000,
BG0GM022,"M022 GRAY BAG",,3.0000,
BG0O6988,"6988 ORANGE BAG",,0.0000,
BG0P1080,"1080 PINK BAG",,0.0000,
BG0P15032,"15032 PINK BAG",,3.0000,
BG0P15072,"15072 PINK BAG",,0.0000,
BG0P18072,"18072 PINK BAG",,0.0000,
BG0P511,BG0P511,,6.0000,
BG0P6177,"6177 PINK BAG",,3.0000,
BG0P881,BG0P881,,0.0000,
BG0P99164,"99164 PINK BAG",,7.0000,
BG0P99165,"99165 PINK BAG",,5.0000,
BG0P99166,"99166 PINK BAG",,5.0000,
BG0PA5128,BG0PA5128,,0.0000,
BG0PA513,BG0PA513,,0.0000,
BG0PF615,"F615 PINK BAG",,0.0000,
BG0PM022,"M022 PINK BAG",,4.0000,
BG0R15032,"15032 RED BAG",,2.0000,
BG0R1507,"1507 RED BAG",,5.0000,
BG0R1701,BG0R1701,,0.0000,
BG0R22072,"22072 RED BAG",,3.0000,
BG0R269,"269 RED BAG",,5.0000,
BG0R335,"335 RED BAG",,0.0000,
BG0R4003,"4003 RED BAG",,2.0000,
BG0R502,"502 RED BAG",,0.0000,
BG0R5182,BG0R5182,,0.0000,
BG0R550,"550 RED BAG",,0.0000,
BG0R667,BG0R667,,0.0000,
BG0R6988,"6988 RED BAG",,0.0000,
BG0R8174,"8174 RED BAG",,0.0000,
BG0R9001,"9001 RED BAG",,6.0000,
BG0R9002,"9002 RED BAG",,3.0000,
BG0R99162,"99162 RED BAG",,1.0000,
BG0S4004,"4004 SILVER BAG",,0.0000,
BG0S8084,BG0S8084,,0.0000,
BG0S887,BG0S887,,2.0000,
BG0W1282,"1282 WHITE BAG",,3.0000,
BG0W1701,BG0W1701,,0.0000,
BG0W18072,"18072 WHITE BAG",,2.0000,
BG0W2588,"2588 WHITE BAG",,6.0000,
BG0W337,"337 WHITE BAG",,2.0000,
BG0W4003,"4003 WHITE BAG",,0.0000,
BG0W40622,"40622 WHITE BAG",,5.0000,
BG0W53434,"53434 WHITE BAG",,3.0000,
BG0W8123,BG0W8123,,0.0000,
BG0W9066,"9066 WHITE BAG",,5.0000,
BG0W99163,"99163 WHITE BAG",,5.0000,
BG0Y269,"269 YELLOW BAG",,6.0000,
BG0Y40622,"40622 YELLOW BAG",,1.0000,
BG0Y6177,"6177 YELLOW BAG",,5.0000,
BGBB0577,BGBB0577,,0.0000,
BGBB1032,BGBB1032,,0.0000,
BGBB1069,BGBB1069,,0.0000,
BGBB1282,"1282 BLACK BAG",,4.0000,
BGBB15032,"15032 BLACK BAG",,3.0000,
BGBB15072,"15072 BLACK BAG",,3.0000,
BGBB1705,"1705 BLACK BAG",,6.0000,
BGBB1706,"1706 BLACK BAG",,5.0000,
BGBB1710,"1710 BLACK BAG",,3.0000,
BGBB175,"175 BLACK BAG",,0.0000,
BGBB1998,"1998 BLACK BAG",,0.0000,
BGBB2028,"2028 BLACK BAG",,5.0000,
BGBB2031,"2031 BLACK BAG",,1.0000,
BGBB2032,"2032 BLACK BAG",,4.0000,
BGBB2039,"2039 BLACK BAG",,5.0000,
BGBB2088,"2088 BLACK BAG",,5.0000,
BGBB2129B,"2129 BLACK BIG BAG",,0.0000,
BGBB2129S,"2129 BLACK SMALL BAG",,0.0000,
BGBB22072,"22072 BLACK BAG",,2.0000,
BGBB2588,"2588 BLACK BAG",,6.0000,
BGBB269,"269 BLACK BAG",,5.0000,
BGBB3021,"3021 BLACK BAG",,0.0000,
BGBB3022,"3022 BLACK BAG",,0.0000,
BGBB335,"335 BLACK BAG",,0.0000,
BGBB336,"336 BLACK BAG",,3.0000,
BGBB337,"337 BLACK BAG",,0.0000,
BGBB3399,"3399 BLACK BAG",,4.0000,
BGBB396,BGBB396,,0.0000,
BGBB4001,"4001 BLACK BAG",,0.0000,
BGBB4003,"4003 BLACK BAG",,3.0000,
BGBB4004,"4004 BLACK BAG",,0.0000,
BGBB40622,"40622 BLACK BAG",,4.0000,
BGBB5016,"5016 BLACK BAG",,5.0000,
BGBB5017,"5017 BLACK BAG",,0.0000,
BGBB502,"502 BLACK BAG",,0.0000,
BGBB5088,BGBB5088,,6.0000,
BGBB53434,"53434 BLACK BAG",,2.0000,
BGBB550,"550 BLACK BAG",,0.0000,
BGBB551,"551 BLACK BAG",,1.0000,
BGBB58330,"58330 BLACK BAG",,3.0000,
BGBB58991,"58991 BLACK BAG",,3.0000,
BGBB6028,BGBB6028,,2.0000,
BGBB645,BGBB645,,2.0000,
BGBB667,BGBB667,,5.0000,
BGBB6988,"6988 BLACK BAG",,1.0000,
BGBB70911,"70911 BLACK BAG",,2.0000,
BGBB8055,"8055 BLACK BAG",,5.0000,
BGBB8086,BGBB8086,,1.0000,
BGBB8191,"8191 BLACK BAG",,3.0000,
BGBB881,BGBB881,,0.0000,
BGBB889,BGBB889,,0.0000,
BGBB9001,"9001 BLACK BAG",,5.0000,
BGBB9002,"9002 BLACK BAG",,4.0000,
BGBB9066,"9066 BLACK BAG",,6.0000,
BGBB99162,"99162 BLACK BAG",,1.0000,
BGBB99165,"99165 BLACK BAG",,4.0000,
BGBB99166,"99166 BLACK BAG",,5.0000,
BGBB99167,"99167 BLACK BAG",,5.0000,
BGBBC2017,BGBBC2017,,0.0000,
BGBBC9154,"C9154 BLACK BAG",,4.0000,
BGBBF613,BGBBF613,,0.0000,
BGBBF615,"F615 BLACK BAG",,0.0000,
BGBBM003,"M003 BLACK BAG",,6.0000,
BGBE1507,"1507 BLUE BAG",,4.0000,
BGBE15072,"15072 BLUE BAG",,1.0000,
BGBE1705,"1705 BLUE BAG",,5.0000,
BGBE1706,"1706 BLUE BAG",,5.0000,
BGBE2028,"2028 BLUE BAG",,5.0000,
BGBE2031,"2031 BLUE BAG",,4.0000,
BGBE2032,"2032 BLUE BAG",,7.0000,
BGBE2039,"2039 BLUE BAG",,7.0000,
BGBE2088,"2088 BLUE BAG",,2.0000,
BGBE269,"269 BLUE BAG",,4.0000,
BGBE53434,"53434 BLUE BAG",,3.0000,
BGBE58330,"58330 BLUE BAG",,1.0000,
BGBE58991,"58991 BLUE BAG",,1.0000,
BGBE6988,"6988 BLUE BAG",,7.0000,
BGBE70911,"70911 BLUE BAG",,3.0000,
BGBE889,BGBE889,,0.0000,
BGBE99163,"99163 BLUE BAG",,5.0000,
BGBR1710,"1507 BROWN BAG",,5.0000,
BGBR175,"175 BROWN BAG",,0.0000,
BGBR1998,"1998 BROWN BAG",,0.0000,
BGBR2037,BGBR2037,,3.0000,
BGBR2088,"2088 BROWN BAG",,3.0000,
BGBR3021,"3021 BROWN BAG",,0.0000,
BGBR3022,"3022 BROW BAG",,4.0000,
BGBR336,"336 BROWN BAG",,3.0000,
BGBR421,"421 BROWN BAG",,5.0000,
BGBR5016,"5016 BROWN BAG",,5.0000,
BGBR5017,"5017 BROWN BAG",,0.0000,
BGBR502,"502 BROWN BAG",,0.0000,
BGBR58330,"58330 BROWN BAG",,4.0000,
BGBR58991,"58991 BROWN BAG",,0.0000,
BGBR70911,"70911 BROWN BAG",,4.0000,
BGBR8055,"8055 BROWN BAG",,5.0000,
BGBR889,BGBR889,,1.0000,
BGBR9002,"9002 BROWN BAG",,5.0000,
BGBRJ173,BGBRJ173,,0.0000,
BGBRM003,"M003 BROWN BAG",,8.0000,
BGDB175,"175 DARK BROWN BAG",,0.0000,
BGDB53434,"53434 DARK BLUE BAG",,1.0000,
BGDB667,BGDB667,,3.0000,
BGDB6988,"6988 DARK BLUE BAG",,4.0000,
BGDGA513,"A513 DARK GOLD BAG",,0.0000,
BGG0A513,BGG0A513,,0.0000,
BGGG17072,"17072 GREEN BAG",,5.0000,
BGGG176,"176 GREEN BAG",,1.0000,
BGGG1998,"19998 GREEN BAG",,0.0000,
BGGG2037,BGGG2037,,1.0000,
BGGG22072,"22072 GREEN BAG",,2.0000,
BGGG2879,BGGG2879,,0.0000,
BGGG421,"421 GREEN BAG",,0.0000,
BGGG5182,BGGG5182,,3.0000,
BGGG6028,BGGG6028,,2.0000,
BGGG6171,BGGG6171,,0.0000,
BGGG6988,"6988 GREEN BAG",,2.0000,
BGGG99167,"99167 GREEN BAG",,5.0000,
BGGGF613,BGGGF613,,0.0000,
BGGGF615,"F615 GREEN BAG",,0.0000,
BGGO887,BGGO887,,0.0000,
BGLB6988,"6988 LIGHT BLUE BAG",,1.0000,
BGLBE269,"269 LIGHT BLUE BAG",,6.0000,
BGPP2031,"2031 PURPLE BAG",,4.0000,
BGPP2032,"2032 PURPLE BAG",,4.0000,
BGPP511,BGPP511,,0.0000,
BGPP8086,BGPP8086,,0.0000,
BGPP9058,"9058 PURPLE BAG",,5.0000,
BGPPXM05,BGPPXM05,,0.0000,
